
525166.3304	9523780.2596	280.1900
525166.7775	9523755.6161	279.7500
525167.0741	9523738.7416	278.8500
525167.2663	9523739.3525	279.3800
525167.6820	9523741.8154	279.8700
525168.1933	9523663.3385	267.7900
525169.1164	9523698.4711	269.9600
525169.2993	9523717.7256	273.8500
525169.7371	9523744.9977	280.1300
525169.8761	9523711.1643	270.5500
525170.4276	9523659.5536	267.1500
525170.7085	9523754.2563	279.6100
525171.1825	9523709.8854	270.1500
525171.2482	9523709.8901	272.0600
525171.7841	9523667.2350	268.8800
525172.0770	9523780.6117	279.0400
525172.1147	9523781.3353	279.0400
525172.1567	9523780.5547	279.9800
525172.1731	9523781.3888	279.7700
525172.8477	9523717.7112	273.9800
525173.0206	9523789.4491	279.8200
525173.2828	9523746.3335	279.9700
525173.5835	9523803.0668	297.7800
525173.6554	9523738.7543	279.5400
525174.7315	9523738.4048	279.4700
525174.9016	9523731.5492	274.9000
525175.0972	9523716.5927	274.2000
525175.1383	9523783.1682	280.0500
525175.2482	9523694.6909	269.8500
525175.7226	9523757.0789	279.7200
525175.8139	9523752.9107	279.3300
